id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas codechaos boa core black (youth),New,--,--,¥18000,--,0,0,Core Black/Cloud White/Solar Red,70,01/31/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx flux triple icey pink (gs),New,--,--,--,--,0,0,Icey Pink/Icey Pink/Icey Pink,65,03/26/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas codechaos boa signal green (w),New,--,--,¥26400,--,0,0,Core Black/Signal Green/Cloud White,150,01/31/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas u path run glory purple (gs),New,--,--,¥16100,--,0,0,Core Black/Core Black/Glory Purple,65,03/26/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas gazelle og clear pink cloud white (w),New,--,--,¥18900,¥2600,0,0,Clear Pink/Cloud White/Gold Metallic,80,09/01/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas codechaos boa cloud white shock pink (youth),New,--,--,¥18000,--,0,0,Cloud White/Silver Metallic/Shock Pink,70,01/31/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas haiwee sesame (gs),New,--,--,¥5200,¥5200,0,0,Sesame/Clear Brown/Gold Metallic,65,03/26/2020,--,--,--,--,--,--,--,--
