id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazylight boost low 2016 james harden ghost pepper,New,¥3200,9.5,--,--,-7300,-70,Black/Ghost Pepper/Shock Mint,130,09/22/2016,19500,3200,-3400,9900,211.3,3,-76.9,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame dolla night cargo,New,¥10500,10.5,¥10500,¥4000,+5200,98,Night Cargo/Core Black/Hi Res Red,125,03/03/2018,10500,5300,8100,12900,23.1,3,-20.8,"8,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas d.rose 3.5 year of the snake,New,¥15900,11,¥26900,¥10500,-4200,-21,--,180,01/24/2013,20100,15900,13900,17900,12.6,3,-16.7,"17,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame 4 scarlet,New,¥10600,13,¥10600,¥8400,+1100,11,Scarlet/Hi Res Red/Core Black,115,04/07/2018,12800,9500,9200,12000,13.0,3,-13.0,"11,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame 4 rose city,New,¥10100,12,¥21100,¥10000,-2400,-19,--,115,12/15/2017,12500,9000,8700,11400,13.5,4,-17.4,"10,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas harden vol. 1 dark ops xeno,New,¥18500,8.5,¥21100,¥15800,-7900,-30,--,140,12/15/2016,26400,14900,13600,23200,26.1,3,24.8,"20,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 1 adv white black,New,¥6500,11,¥7300,¥10100,-1700,-21,Footwear White/Core Black/High Res Red,130,02/15/2018,8200,4300,4800,8100,25.0,3,-53.4,"6,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas t-mac 3 aurora borealis,New,¥15900,9,¥47500,¥13100,+8000,100,Running White/White,150,--,15900,8000,12500,19200,21.6,3,--,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas harden stepback core black scarlet,New,¥5200,11.5,¥6400,--,-3700,-42,Core Black/Scarlet/Cloud White,80,--,9000,5200,3300,7100,36.7,2,-38.8,"7,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas d lillard 2 florist city,New,¥13200,10.5,¥13200,¥4500,+4300,47,Scarlet/Core Black/Scarlet,105,03/18/2016,13200,9000,11100,15300,16.0,2,19.0,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas marquee boost low core black cloud white,New,¥12700,9.5,¥24300,¥4700,+3200,33,Core Black/Cloud White/Solar Red,120,12/01/2018,12700,9500,11100,14300,12.5,2,--,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 97 jrue holiday,New,¥11600,10.5,¥23800,¥9000,-22600,-66,White/Light Scarlet Red-Blue,--,--,34300,11600,400,23000,97.7,2,--,"23,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas tmac millennium white black pink,New,¥15300,10,¥15300,¥2200,0,0,Footwear White/Core Black/Shock Pink,160,07/01/2019,15300,15300,13900,16900,--,2,-9.4,"15,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas tmac 1 year of the snake,New,¥10600,11,--,¥15800,-800,-7,Turquoise/Black,--,--,11400,10600,10200,11000,4.0,2,--,"11,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 1 orange/white,New,¥21100,11.5,¥21100,¥21000,+6900,48,Orange/White,--,--,21100,14300,17800,24600,16.3,2,--,"17,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy explosive swaggy p all white,New,¥21000,8,--,--,+4200,24,--,150,10/08/2016,21000,16900,19000,23100,9.8,2,32.7,"19,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy explosive 17 kristaps porzingis pe (home),New,¥23800,12,¥52700,¥14200,-500,-2,--,150,12/07/2017,24300,23800,23600,24100,1.1,2,50.0,"24,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adipower howard 2 orange/white-gold,New,¥9100,12,--,¥2700,0,0,Orange/White-Gold,--,--,9100,9100,8200,10100,--,1,--,"9,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas js streetball warning,New,¥15900,10,--,¥9200,0,0,--,--,--,15900,15900,14300,17400,--,1,--,"15,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas mutombo black/black-white,New,¥10500,10,¥7400,¥2200,0,0,Black/Black-White,--,--,10500,10500,9400,11500,--,1,--,"10,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas d lillard 2 pdx carpet,New,¥11700,11.5,¥11600,¥18700,0,0,--,120,07/01/2016,11700,11700,10600,12900,--,1,-7.5,"11,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas t-mac 5 rain,New,¥19000,11,--,¥10100,0,0,Black/Blue/Green,--,11/14/2015,19000,19000,17100,20900,--,1,--,"19,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame 4 camp,New,¥21100,10.5,¥12700,--,0,0,Core Black/Hi-Res Blue/Hi-Res Green,115,07/25/2018,21100,21100,19000,23200,--,1,73.9,"21,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas the kobe black,New,¥26400,8.5,¥84400,¥44000,0,0,Black/Black,--,01/01/2000,26400,26400,23800,29000,--,1,--,"26,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 2 basketball shoes silver metallic/light yellow/night flash,New,¥11100,10.5,¥11100,¥3100,0,0,Silver Metallic/Light Yellow/Night Flash,125,--,11100,11100,10100,12300,--,1,-16.0,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas harden vol. 1 no brakes,New,¥19500,11,¥27200,¥10500,0,0,--,140,02/10/2017,19500,19500,17700,21600,--,1,32.1,"19,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas t-mac millennium white gold,New,¥17400,11,¥20900,--,0,0,Cloud White/Gold Metallic/Cloud White,160,01/04/2019,17400,17400,15800,19200,--,1,3.1,"17,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazylight boost 2.5 james harden cargo,New,¥15900,11.5,¥24500,--,0,0,--,--,--,15900,15900,14300,17400,--,1,--,"15,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame 4 start to finish,New,¥11500,10.5,--,¥2700,0,0,--,115,11/03/2017,11500,11500,10400,12700,--,1,-5.2,"11,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas streetball grey two active purple,New,¥8800,10,¥16400,--,0,0,Grey Two/Active Purple/Shock Cyan,110,--,8800,8800,8000,9600,--,1,-24.5,"8,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas d lillard 2 core black vivid red,New,¥13800,10.5,¥9000,¥6800,0,0,Core Black/Vivid Red,--,--,13800,13800,12400,15100,--,1,--,"13,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas marquee boost top ten 40th anniversary,New,¥7200,11.5,¥7500,¥8700,0,0,Footwear White/Collegiate Navy/Power Red,150,05/01/2019,7200,7200,6500,8000,--,1,-54.7,"7,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame dolla carbon,New,¥14700,11,¥11600,¥3700,0,0,Core Black/Carbon/Light Solid Grey,125,03/03/2018,14700,14700,13200,16200,--,1,11.2,"14,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 8 night of the ballin dead,New,¥15900,11,¥52700,¥2600,0,0,Bold Pink/White,120,10/31/2015,15900,15900,14300,17400,--,1,25.0,"15,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 8 iman shumpert,New,¥10600,8,--,¥12600,0,0,Aluminum/Blue/Orange,110,08/01/2013,10600,10600,9500,11600,--,1,-9.1,"10,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazyquick 2 damian lillard,New,¥8500,10,--,¥4200,0,0,Grey/Scarlet-White,--,06/01/2014,8500,8500,7600,9300,--,1,--,"8,500"
