id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 19 trace khaki,New,¥11600,8,¥13000,¥8900,+1700,16,Trace Khaki/True Green/Raw Sand,180,05/22/2019,15900,5800,9500,13800,18.5,93,-38.9,"9,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 3.0 parley coral bleaching,New,¥24800,9.5,¥18700,¥19400,+5800,31,--,200,06/08/2017,37100,10600,21200,28400,14.6,86,17.5,"20,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 2019 grey four hi res coral,New,¥8200,9,¥8500,¥11500,-4500,-36,Grey Four/Core Black/Hi-Res Coral,180,01/01/2019,13800,5300,6600,9700,19.0,84,-57.2,"9,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 2019 black multi-color,New,¥11600,9,¥10600,¥12300,+6400,120,Grey Six/Core Black/Shock Yellow,180,--,25200,5300,9100,14200,22.2,78,-38.9,"13,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost dna superstar black white,New,¥2700,13,¥15200,¥13100,-11900,-82,Core Black/Cloud White/Gold Metallic,200,04/01/2020,30500,2700,-1300,6700,151.5,74,-87.5,"15,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 19 david beckham triple crown 20th anniversary,New,¥16600,10,¥17900,¥15400,-3900,-19,Cloud White/Cloud White/Solar Red,180,11/04/2019,28100,11500,12200,21000,26.9,74,-12.8,"17,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 3.0 navy,New,¥22700,10.5,¥18800,¥17700,0,0,--,180,12/06/2016,26400,10600,20200,25200,11.0,65,19.4,"18,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 19 trace cargo,New,¥9900,10.5,¥7400,¥7300,+1400,16,Trace Cargo/Raw White/Solar Red,180,--,13200,6900,8200,11500,17.1,57,-48.3,"9,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost 4.0 dark mocha,New,¥15800,9.5,¥13300,¥14200,+3200,25,--,180,11/30/2017,24800,8000,13000,18500,17.7,55,-17.2,"15,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultra boost pb cloud white core black,New,¥10100,12,¥11100,¥10500,+1100,12,Cloud White/Grey Three/Core Black,180,02/27/2020,18500,9000,8900,11200,11.3,58,-47.2,"12,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ace 16+ ultra boost triple white,New,¥18000,10.5,¥15900,¥15800,-1300,-7,--,200,11/17/2017,23900,9500,16100,19900,10.9,55,-15.0,"17,100"
