id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 collegiate navy mesh,New,¥12200,6,¥16000,¥15800,-3500,-23,--,120,03/16/2016,16400,6900,9400,14900,22.3,10,-4.2,"13,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 champs black reflective,New,¥15900,12,¥15300,¥4600,+5300,50,--,130,08/18/2016,15900,5800,12500,19200,21.4,9,15.4,"10,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 orange noise,New,¥14800,10.5,¥18000,¥18900,+1600,12,--,200,12/02/2017,23200,12700,11600,18000,21.2,9,-30.0,"15,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 trail white mountaineering collegiate navy,New,¥21100,10,¥21800,¥23700,-700,-3,--,200,01/19/2017,32200,15300,16200,26100,23.5,9,--,"22,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 solid grey,New,¥15900,9,¥13600,¥9400,-3100,-17,--,120,06/10/2016,19000,4800,11500,20200,27.5,9,25.0,"11,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd_r1 black carbon,New,¥13100,10,¥21100,¥6300,+1500,13,Core Black / Core Black / Carbon,130,--,16000,8500,10900,15300,16.7,9,-4.6,"11,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r2 beige vapor grey-tech earth,New,¥7400,10,¥6400,¥4200,-3300,-31,Beige/Vapor Grey-Tech Earth,--,--,10800,3200,5400,9400,27.4,9,--,"6,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd xr1 footlocker europe triple white,New,¥4300,13,¥15800,¥15800,-13100,-76,--,150,11/25/2016,17400,4300,-500,9000,112.8,9,-73.3,"10,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd c1 trail solid grey,New,¥13200,8.5,¥12300,¥13100,0,0,--,--,10/01/2016,13200,6400,10500,16000,21.0,9,--,"10,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd xr1 size? henry poole,New,¥36900,8.5,¥27300,¥28300,+3400,10,--,196,07/21/2017,59300,24300,26800,47000,27.3,8,78.5,"35,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd ts1 watermelon,New,¥10800,10,¥10600,¥4200,+1200,12,Core Black/Shock Lime/Grey,200,09/06/2018,12700,5300,8200,13400,24.6,8,-49.0,"10,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 night cargo,New,¥12700,9,¥8500,¥3800,+3100,32,Night Cargo/Collegiate Navy/Hemp,130,01/01/2018,12700,5300,10400,15000,18.2,7,-7.7,"8,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r2 core black,New,¥9900,8.5,¥10100,¥7400,+500,4,Core Black/Core Black/Core Black,130,02/20/2018,10500,6400,8600,11100,12.4,7,-28.5,"9,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 hender scheme black,New,¥42200,10,¥73800,¥31600,+21100,100,Black/Red/Blue,1000,03/16/2018,89600,15000,18400,66000,56.5,7,-60.0,"41,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 footwear white trace grey,New,¥13800,8.5,¥15600,¥8400,-500,-4,--,130,11/30/2017,19000,9500,10900,16600,21.0,7,--,"14,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports mesh black grey,New,¥17400,10.5,¥15900,¥10500,+5800,50,--,145,07/27/2017,21100,10600,13500,21300,22.2,6,13.8,"15,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 blue night,New,¥36900,10,¥13100,¥10500,+21700,141,--,130,06/10/2017,36900,6900,26300,47600,28.7,6,169.2,"14,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell x bbc red plaid (f&f),New,¥30400,10,¥71200,¥68500,+4100,15,Scarlet/White/Black,--,01/01/2019,72100,26400,13400,47400,55.9,7,--,"44,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd xr1  bright cyan,New,¥10100,12.5,¥14300,¥11400,-4700,-32,--,140,08/18/2016,14800,3900,6500,13600,35.9,6,-32.1,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 r1 blue tab,New,¥13100,9.5,¥19700,¥6400,-1100,-8,--,130,10/01/2016,16800,6800,10000,16300,24.6,6,-4.6,"13,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd c1 end sahara,New,¥12600,10,¥8000,¥6000,+3200,34,--,169,11/06/2016,12600,5100,10000,15200,20.9,6,-29.6,"10,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd_r1 core black white,New,¥11600,10,¥15900,¥6300,+400,3,Core Black / Core Black / Cloud White,130,--,12700,9000,10500,12800,10.1,6,-15.4,"11,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd ts1 gore-tex core black,New,¥14800,8.5,¥21000,¥8900,-200,-2,Core Black/Core Black/Solar Yellow,--,--,15900,13600,14100,15500,5.1,6,--,"15,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd xr1 glitch camo black,New,¥13800,9,¥13800,¥8400,+2200,18,--,150,05/20/2017,14800,10500,11900,15600,13.6,7,-13.3,"13,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 blue camo,New,¥30700,10,¥34000,¥30100,-3800,-11,--,170,04/09/2016,40100,21100,24700,36700,19.5,6,71.2,"30,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 v2 rio de janeiro,New,¥10000,12,¥9900,¥5700,-100,-2,Core Black/Bold Gold/Green,140,06/26/2020,13800,9500,8600,11300,13.9,7,-32.9,"10,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r2 collegiate navy,New,¥11600,12,¥8600,¥10500,-3900,-25,--,160,04/06/2017,15500,9100,9600,13600,17.2,6,-31.3,"11,600"
