id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy byw lvl 1 pharrell,New,¥52700,10,¥61800,¥28500,0,0,Yellow/Red/Green,250,02/16/2017,52700,52700,47500,58000,--,1,100.0,"52,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas y-3 qasa low 2 black cream white,New,¥62800,9.5,¥47500,¥9200,0,0,Black/Black/Cream White,--,02/20/2015,62800,62800,56500,69100,--,1,--,"62,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas spezial spiritus night navy,New,¥6400,9,¥11000,¥8000,0,0,--,110,09/22/2017,6400,6400,5700,7000,--,1,-45.5,"6,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ultrastar jam master jay,New,¥36900,13,¥40200,--,0,0,Black/Running White,--,01/01/2003,36900,36900,33200,40600,--,1,--,"36,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas climacool 02/17 triple white,New,¥7500,9,--,¥3200,0,0,--,100,08/10/2017,7500,7500,6800,8300,--,1,-29.4,"7,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas forest hills black gold yellow,New,¥15600,12.5,--,¥10500,0,0,Core Black/Gold Metallic/Equipment Yellow,--,01/01/2017,15600,15600,14100,17200,--,1,--,"15,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero prime boost avengers age of ultron,New,¥10700,10,¥28500,¥15800,0,0,Cool Grey/Silver Metallic/Solar Green,200,05/01/2015,10700,10700,9600,11700,--,1,-49.5,"10,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ace 16+ super gosha rubchinskiy white,New,¥27000,11,¥38900,¥21100,0,0,--,--,10/28/2017,27000,27000,24300,29800,--,1,--,"27,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ado terrex agravic light onix,New,¥4800,8.5,¥13800,¥6300,0,0,--,200,11/23/2017,4800,4800,4400,5300,--,1,-77.5,"4,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas js zebra black white,New,¥31100,9.5,--,--,0,0,Black/Running White/Black,200,10/05/2013,31100,31100,28100,34300,--,1,47.5,"31,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 2 star wars hoth alliance,New,¥12100,10.5,¥26400,¥4700,0,0,White/White/White,100,01/01/2011,12100,12100,10900,13200,--,1,14.0,"12,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas spezial mccarten brown,New,¥15900,9,--,¥7000,0,0,--,130,09/22/2017,15900,15900,14300,17400,--,1,15.4,"15,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas js streetball platform white black (w),New,¥69900,7.5,¥69200,--,0,0,Black/White/Black,--,01/01/2015,69900,69900,63000,76900,--,1,--,"69,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx 8000 low junn.j white,New,--,--,¥35700,--,0,0,Footwear White/Footwear White/Footwear White,560,01/01/2015,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas campus 80s fur kazuki kuraishi,New,--,--,¥72300,--,0,0,Desert Sand/Black 1/White,--,01/01/2009,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas climacool og white black red,New,¥9500,10.5,--,¥9400,+800,8,--,150,07/21/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas climacool los angeles,New,¥3700,12,--,¥9100,0,0,--,--,08/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas spezial intack night indigo,New,¥5300,8,¥15000,--,-200,-5,--,110,10/06/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas samba adv black white,New,--,--,¥16600,--,0,0,Core Black/Cloud White/Bluebird,75,07/10/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 1 adv primeknit silver black,New,¥6400,8,--,--,0,0,--,140,11/24/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 80s dlx,New,¥11700,9.5,¥20700,¥20900,+2300,23,--,115,01/10/2015,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas paris colette,New,--,--,--,¥15200,0,0,White/Poppy/Satellite Blue,145,12/18/2009,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas mutombo black purple,New,--,--,¥21100,¥10500,0,0,Black 1/Blazing Purple/Running White,105,10/05/2013,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas p5000 drive pilot porsche design brown,New,--,--,¥28300,¥14700,0,0,Espresso/Espresso/Titan Metallic,--,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas athletic leather 3 porsche design black,New,--,--,--,--,0,0,Core Black/Core Black/Core Black,--,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx flux barcelona,New,--,--,¥22300,--,0,0,Royal/Scarlet/Blue,--,01/01/2015,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 80s sns x limited edt x patta x a.r.c.,New,--,--,¥47700,¥6300,0,0,Black/Black/White,--,01/01/2009,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas forum hi jeremy scott b-sides,New,--,--,¥24100,¥3300,0,0,Beige/Brown/Gum,--,01/01/2011,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx 8000 atmos g-snk,New,--,--,--,¥36200,0,0,Aqua/Purple/Yellow,--,10/01/2011,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas athletic mesh 2 porsche design black,New,--,--,--,¥5300,0,0,Black/Yellow/Black,--,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas gazelle sun glow (w),New,¥5400,7,¥9600,--,+700,13,--,120,04/20/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas js bear tinsel silver,New,--,--,¥26400,¥21000,0,0,Supplier Colour/Supplier Colour/Black 1,200,11/15/2013,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas js wings 2.0 black gold,New,--,--,¥32800,¥15300,0,0,Black 1/Metallic Gold/Black 1,200,01/01/2011,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar waxy brown,New,--,--,--,¥4200,0,0,Brown/Brown/White,90,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas tubular invader strap clear brown,New,¥9500,12,¥8300,¥3100,+3200,50,--,100,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas artillery hi torsion brown green,New,--,--,¥28300,--,0,0,Brown/Green/Beige,--,01/01/2009,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 80s kazuki kuraishi cardinal,New,--,--,¥32000,¥3100,0,0,Cardinal/Cardinal/White,--,01/01/2009,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx 800 aluminum lime peel,New,--,--,¥33300,--,0,0,Aluminum/Lime Peel/Black 1,125,03/01/2011,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas metro attitude xeno all star black,New,¥14800,12,¥17100,¥14700,0,0,--,140,02/13/2015,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 1 adv core black,New,--,--,¥53000,--,0,0,--,140,11/11/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas stockholm sneakersnstuff,New,--,--,--,¥35500,0,0,Medium Lead/Satellite/Gum 4,119,01/01/2009,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas gazelle core black gold metallic (w),New,--,--,¥6900,¥4500,0,0,Core Black/Core Black/Gold Metallic,80,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas tubular shadow vapour grey,New,¥4800,10.5,--,¥4200,+800,20,--,120,10/15/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ozweego 2 raf simons chalk white,New,¥70600,10.5,¥79100,¥44700,0,0,Chalk White/Bold Orange/Collegiate Navy,460,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adicross gripmore 2 white,New,--,--,--,¥2200,0,0,White/Clear Brown/Black,--,01/01/2013,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 35th anniversary expression adicolor white,New,--,--,¥21400,¥12300,0,0,--,150,01/01/2005,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx 6000 chalk white snake (w),New,--,--,--,¥18200,0,0,Chalk White/Saint Deep Lake/Collegiate Red,--,01/01/2015,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas campus 80s bedwin & the heartbreakers,New,--,--,¥21100,¥2700,0,0,Medium Grey Heather/Footwear White/Off White,140,10/23/2015,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas forum mid star wars han solo,New,--,--,¥37500,¥9400,0,0,Green/Orange/Black,160,08/29/2011,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas gazelle super size? london to manchester pink,New,--,--,--,¥6000,0,0,--,103,09/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 1 expression project playground,New,--,--,--,¥11600,0,0,Echo/Marine/Mustard,--,01/01/2005,--,--,--,--,--,--,--,--
