id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar melting sadness bee,New,--,--,¥31600,¥15800,0,0,Yellow/Black/Orange,--,10/17/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pro model melting sadness giraffe,New,--,--,--,¥16800,0,0,Brown/Orange/Brown,--,10/17/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ozweego black white solar yellow,New,--,--,¥10539400,--,0,0,Core Black/Running White/Solar Yellow,110,06/02/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ozweego bliss iridescent,New,--,--,¥10600,--,0,0,Bliss/Bliss/Cloud White,110,07/31/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas response cl white orange navy,New,--,--,--,¥13400,0,0,Cloud White/Collegiate Orange/Collegiate Navy,120,10/23/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar 80s tr melting sadness duck,New,--,--,--,¥21000,0,0,Green/Yellow/Green,--,10/17/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 parley rfto,New,--,--,¥19000,--,0,0,Core Black/Core Black/Blue Spirit,150,01/01/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas terrex two ultra parley solar gold (w),New,--,--,¥29600,¥3500,0,0,Solar Gold/Core Black/Cloud White,180,08/10/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas superstar white iridescent (w),New,¥7400,8.5W,¥20100,¥2600,-100,-1,Cloud White/Supplier Colour/Supplier Colour,90,08/01/2020,9400,7400,6600,8300,11.6,4,-22.2,"8,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ozweego cloud white sky tint (gs),New,¥8500,5,--,¥8400,+1600,23,Cloud White/Cloud White/Sky Tint,90,03/26/2020,12700,6900,6300,10700,25.9,4,-11.1,"9,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adilette france,New,¥8500,11,¥6600,¥4200,+2200,33,Red/Cloud White/Blue,--,06/10/2020,8500,6400,7400,9500,12.5,2,--,"7,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas polta akh ii craig green blue,New,¥38400,6,--,¥5200,+13400,53,Royal/White/Blue,--,02/28/2020,38400,25100,31800,45100,17.4,2,--,"31,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas zx 750 hd core black bright cyan,New,¥5800,9.5,--,¥4000,0,0,Core Black/Core Black/Bright Cyan,90,05/01/2020,5800,5800,5300,6500,--,1,-38.9,"5,800"
