id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ozweego core black solar green (youth),New,¥6800,6,¥6400,--,+500,7,Core Black/Solar Green/Onix,90,08/14/2019,13100,5300,4400,9300,36.9,7,-28.4,"7,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas yung-96 chasm active teal energy ink,New,¥4300,9,¥5300,¥2600,-2100,-33,Crystal White/Active Teal/Energy Ink,100,08/09/2019,10600,4300,2300,6300,47.6,7,-60.0,"6,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas oslo black gold gum,New,¥11200,9,¥11800,¥9200,+4000,54,Core Black/Active Gold/Gum 4,110,10/26/2019,13200,6800,8800,13600,21.4,6,-3.6,"10,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pod-s3.1 social status besocial atlanta black,New,¥9400,10.5,¥6200,¥6600,+2700,39,Core Black/Core White/Off White,200,09/14/2019,9400,4800,7800,11000,17.0,6,-55.5,"7,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 toronto raptors world champs,New,¥53500,9,¥63300,¥2000,+8800,20,White/Black/Red,150,11/17/2019,79300,44700,41900,65100,21.7,5,238.3,"59,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas tennis hu pharrell running white chalk white,New,¥13200,8.5,--,¥6500,+3200,32,Running White/Running White/Chalk White,110,01/01/2019,13200,10100,12100,14400,9.0,5,13.6,"11,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 atmos x 88rising,New,¥15800,11,¥9000,¥6600,+6800,75,Black/Green/White,--,11/02/2019,15800,9000,13500,18000,13.9,5,--,"12,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas la adilette raf simons,New,¥7100,9,--,¥5200,+1900,35,Legend Ink/Silver Metallic/Night Navy,130,06/14/2019,9400,5300,5700,8500,19.2,5,-48.1,"7,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas dame 5 shine together,New,¥8500,9.5,¥10600,¥5000,-1800,-18,Core Black/Collegiate Burgundy/Scarlet,115,06/06/2019,11700,8500,7300,9600,14.0,5,-30.4,"10,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nite jogger sns exclusive,New,¥5500,10.5,¥10600,¥3000,-5900,-52,Core Black/Carbon/Grey Six,139,03/09/2019,15900,5500,1400,9600,75.2,5,-62.6,"11,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas supercourt rx snakeskin,New,¥10000,9.5,¥8700,--,+1500,18,Core Black/Linen/Saint Pale Nude,160,07/19/2019,10000,6100,8500,11400,14.4,5,-41.3,"7,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas predator 19.1 25 years,New,¥6900,9,¥26400,--,-7300,-52,Core Black/Cloud White/Red,200,12/07/2019,21100,6900,2500,11300,65.1,6,-67.5,"12,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas n3xt l3v3l bold gold,New,¥14000,11,¥12200,¥7400,+1800,15,Bold Gold/Core Black/Scarlet,180,01/01/2019,18900,8600,10800,17100,23.1,6,-26.7,"12,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas forest hills white silver orange,New,¥10600,12,--,¥2300,-2600,-20,Cloud White/Matte Silver/Crystal White,100,08/02/2019,16900,10600,8500,12700,20.3,5,--,"13,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas lxcon triple white,New,¥13500,9,¥12500,¥4500,+7700,133,Footwear White/Footwear White/Footwear White,120,03/23/2019,13500,5800,10600,16500,22.0,5,6.6,"8,800"
