id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support rf milled leather black,New,¥17500,10,¥9500,¥4900,0,0,--,110,04/28/2017,17500,17500,15900,19300,--,1,51.3,"17,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 triple black,New,¥19900,11.5,¥10600,¥12600,+3700,23,--,180,11/24/2017,19900,3200,16900,22800,15.0,102,4.4,"12,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt running support 93 big apple bait,New,¥16100,9.5,¥13600,¥16700,-5000,-24,--,160,01/31/2015,29700,6400,12800,19300,20.2,60,-5.0,"14,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 white red,New,¥14500,8.5,¥15300,¥21600,-5500,-28,--,180,03/23/2017,22300,8500,10800,18200,25.2,52,-23.9,"17,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support ultra mastermind black,New,¥5400,9.5,¥13100,¥18900,-7200,-57,--,220,09/29/2017,18500,5400,2600,8300,53.0,51,-76.8,"12,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt cushion adv grey,New,¥10600,10,¥10500,¥3100,+8000,300,--,130,12/07/2017,10600,2700,8800,12400,16.9,46,-23.1,"6,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 welding pack core black,New,¥5800,9,¥6100,¥6300,+1000,20,--,180,12/01/2017,12600,4500,3800,7800,34.2,31,-69.4,"7,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas crazy 97 eqt kobe bryant 1997 slam dunk contest,New,¥64900,10.5,¥63300,¥84300,+600,1,--,--,--,126500,12700,51700,77900,20.3,33,--,"56,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 91/18 alphatype,New,¥10600,9.5,¥7400,¥10500,-2100,-17,Core Black/Core Black/Bluebird,180,11/22/2018,18900,5300,7200,14000,32.4,30,-44.4,"10,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support mid adv pk black black-sub green,New,¥11300,9.5,¥6400,¥3900,+4400,64,Black/Black-Sub Green,--,--,12700,5300,9300,13200,17.1,32,--,"8,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 welding pack grey two,New,¥6800,9,¥5600,¥5700,+600,8,--,180,12/01/2017,12100,3200,5000,8600,27.1,30,-64.4,"6,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support ultra mastermind mystery ink,New,¥8100,8.5,¥7700,¥8300,+1000,14,--,220,09/29/2017,14200,4300,5700,10400,28.7,28,-65.4,"8,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt basketball adv core black sub green,New,¥9300,9,--,¥6800,-9100,-50,Core Black/Core Black/Sub Green,120,02/01/2018,18500,6400,6100,12600,35.4,19,-26.7,"9,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support mid adv glow,New,¥6000,10.5,¥6400,¥6800,-300,-5,Glow/Core Black/Turbo,120,07/19/2018,10000,4800,4500,7400,25.3,17,-53.3,"6,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv overkill coat of arms,New,¥17700,13,¥12000,¥18500,-300,-2,--,150,05/27/2017,37400,9000,9600,25600,45.1,17,11.0,"18,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 glitch pink black,New,¥7300,9.5,¥7400,¥8900,+1000,15,--,180,07/08/2017,12700,4300,4800,9900,34.7,16,-61.7,"7,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt cushion adv triple black,New,¥11900,9,¥7500,¥8400,+2500,26,--,130,11/24/2017,13900,8400,10300,13500,13.7,15,-13.5,"10,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv snakeskin chalk white,New,¥8000,9,¥8000,¥3100,-1000,-12,--,110,11/17/2017,9000,4100,6400,9500,19.8,14,-31.8,"7,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93 london,New,¥16300,11,--,¥8800,+7700,89,--,150,04/23/2016,16300,4300,13000,19700,20.1,14,3.0,"8,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 milled leather black,New,¥12900,9,¥10500,¥10500,+1300,11,--,180,04/28/2017,19400,6900,9900,16000,23.8,14,-32.2,"11,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv core black sub green,New,¥12700,9,¥8500,¥4200,-2200,-15,--,110,11/24/2017,15000,4800,9900,15500,22.3,13,9.1,"8,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt cushion adv white black royal,New,¥9000,10,¥8000,¥6000,+2700,42,--,130,12/07/2017,12700,3000,6600,11400,27.5,11,-34.6,"7,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt cushion 91 packer shoes adventure,New,¥18500,11,¥31700,¥13700,-13100,-42,Brown/Grey/Brown,155,09/22/2018,33100,12700,11500,25400,37.7,11,12.9,"22,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv primeknit black white,New,¥11200,10.5,¥7400,¥7300,+3300,41,--,110,08/24/2017,11200,6400,9700,12700,13.5,12,-3.8,"8,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv atmos,New,¥13800,11,¥14700,¥7500,-2000,-13,Black/Royal-White-Red,150,04/21/2018,19000,11600,11600,15900,15.3,12,-13.3,"14,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt gazelle collegiate navy red gold,New,¥18700,10,¥6800,--,+10800,136,Collegiate Navy/Red Gold/Solar Yellow,110,07/20/2019,18700,4300,14700,22700,21.5,11,60.9,"7,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support sock core black sub green,New,¥6400,10,--,¥4500,+600,9,Core Black/Sub Green/Cloud White,120,06/29/2018,8500,4300,5200,7500,19.0,11,-50.0,"6,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support 93/17 off white,New,¥8500,10.5,¥8400,¥2600,+1600,23,--,180,11/01/2017,9000,3200,6900,10100,19.3,11,-55.6,"7,100"
