id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas element refine tricot m green/black-black,New,--,--,--,¥2600,0,0,Green/Black-Black,--,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero prime black rainbow,New,¥11500,10.5,¥18000,--,0,0,--,200,03/01/2016,11500,11500,10400,12700,--,1,-45.5,"11,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas edge gameday team power red,New,--,--,¥19000,--,0,0,Team Power Red/Silver Metallic/Core Black,80,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas cloudfoam pure legacy purple (w),New,--,--,¥18000,--,0,0,Legacy Purple / Purple Tint / Yellow Tint,70,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero adios 3 undefeated black,New,¥10100,10.5,¥6800,¥7400,-2200,-18,Black/Core Black/Running White,160,04/14/2018,15000,5800,8700,11400,14.1,80,-40.6,"8,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero adios 3 undefeated camo brown,New,¥10500,10.5,¥7100,¥8400,+3400,46,Brown/Running White,160,04/14/2018,10900,5800,9200,11700,12.1,66,-38.1,"8,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero prime parley blue spirit,New,¥9500,12,¥13200,¥2600,+4200,76,Blue Spirit/Footwear White/Carbon,200,06/08/2018,9500,2700,8300,10800,13.4,20,-55.0,"6,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas response trail boost ronnie fieg,New,¥20200,10,¥20400,¥18900,+700,3,--,160,12/23/2016,33800,10600,15900,24400,21.3,20,19.2,"20,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost dpr tan,New,¥7400,8,¥8500,--,-3600,-33,--,150,05/18/2017,14000,4800,4900,10000,34.3,17,-53.3,"7,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost rbl core black grey two,New,¥5500,9.5,¥9400,¥6800,-2100,-28,Core Black/Grey Two/Ash Silver,160,01/01/2018,9600,4100,3900,7100,29.8,14,-67.5,"6,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost oreo,New,¥6400,10.5,¥7200,¥5200,+1300,25,--,150,12/14/2017,8800,4800,5100,7600,19.9,11,-60.0,"6,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas fyw s-97 ronnie fieg white pink purple,New,¥13200,10,¥9900,¥6300,+5800,79,White/Purple,160,03/18/2019,13300,7400,11400,15000,14.0,9,-21.9,"10,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce instinct hi res orange,New,¥8500,10.5,¥8500,¥5200,-200,-3,Solar Red/Hi-Res Orange/Hi-Res Blue,120,07/30/2018,10100,6400,7300,9600,13.9,10,-33.3,"8,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 am4kwasi,New,¥8000,8,¥7400,¥10500,-1600,-18,Cream White/Core Black/Blue Spirit,200,12/08/2018,21100,7400,3800,12100,52.5,8,-62.5,"10,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 am4brooklynballet,New,¥8500,11,¥8500,¥3300,+500,6,Core Black/Core Black/Hi-Res Red,200,12/08/2018,10600,8000,7700,9200,8.3,9,-60.0,"8,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost dpr grey solid grey,New,¥10600,11.5,¥8500,--,+1100,11,--,150,05/18/2017,10600,4300,8500,12700,20.1,8,-33.3,"8,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4la parley blue spirit,New,¥9000,13,¥12000,¥4200,-500,-6,Blue Spirit/Core Black/Real Pink,200,05/25/2018,18000,2700,5000,13000,45.2,8,-57.5,"9,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas senseboost go solar yellow,New,¥4200,11.5,¥8000,--,-100,-2,Solar Yellow/Cloud White/Grey Six,120,--,5800,4200,3500,4800,14.4,7,-67.5,"4,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas fyw s-97 black white,New,¥4300,10,¥4800,--,-2100,-34,Core Black/Crystal White/Cloud White,140,04/17/2019,6400,4300,3500,5000,17.0,7,-71.3,"5,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 am4ldn london,New,¥8000,6,¥9500,--,0,0,Cloud White/Shock Green/Shock Green,200,04/26/2018,10600,8000,6800,9100,15.0,5,-62.5,"9,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce blackout,New,¥14800,11,¥9500,¥10500,+9500,180,--,100,09/10/2016,14800,5300,11600,18000,21.5,5,40.0,"9,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas swift run grey one,New,¥8500,11,¥5600,¥1900,+1100,14,--,120,07/27/2017,8500,5700,7600,9300,9.8,6,-33.3,"7,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce hpc aramis reflective,New,¥5300,8.5,¥10600,¥4200,-3100,-37,Core Black/Core Black/Core Black,110,01/01/2017,8500,5300,4200,6500,21.6,6,-54.5,"6,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero prime boost parley blue,New,¥2700,11,¥8500,¥4700,-9700,-79,--,200,08/08/2017,13000,2700,-700,6100,129.2,6,-87.5,"9,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas senseboost go core black grey six,New,¥6900,10.5,¥6900,--,0,0,Core Black/Grey Six/Grey Three,120,--,10600,5800,5200,8600,24.6,5,-45.8,"7,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost dpr hi res red,New,¥6400,11,¥7400,¥7900,-3200,-34,Hi-Res Red/Core Black/Hi-Res Red,120,01/01/2018,9600,5000,4700,8100,26.4,4,-50.0,"7,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce em ultility ivy green,New,¥10100,13,¥5300,¥3100,-500,-5,--,110,12/01/2016,10600,3200,7100,13000,29.0,5,-13.6,"6,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce reigning champ core white,New,¥7400,9,¥6400,--,+600,8,Core White/Footwear White/Grey Two,110,04/07/2017,7400,5300,6600,8300,10.9,4,-36.4,"6,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas senseboost go core black boost blue violet met,New,¥8800,11,¥7400,¥5200,+1900,28,Core Black/Boost Blue Violet Met/Legend Ink,120,--,8800,5300,7500,10100,14.4,4,-30.8,"6,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 creators club,New,¥5300,13,¥13200,--,-7700,-60,Core Black/Core Black/Core Black,150,05/11/2019,13100,5300,1400,9200,74.0,2,-66.7,"9,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas swift run grey core black heather grey,New,¥6400,13,¥6400,¥5200,0,0,Grey/Core Black/Heather Grey,85,--,6400,4800,5600,7100,11.0,4,-29.4,"6,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce undyed gum bottom,New,¥4300,9,--,¥2600,-13400,-76,Non Dyed/Non Dyed/Non Dyed,110,10/20/2017,17700,4300,-1100,9600,128.4,4,-63.6,"8,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas y-3 adizero runner black white,New,¥12000,8.5,¥13800,¥10500,-10500,-47,Core Black/Core Black/Footwear White,280,01/01/2019,22500,12000,7300,16600,39.4,3,-59.6,"18,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost zg pantone green,New,¥4900,6,¥4200,--,-5500,-54,--,180,10/14/2016,15300,4900,700,9100,87.9,4,-74.4,"9,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas busenitz pureboost triple white,New,¥8500,11,¥9500,¥6300,-1000,-11,--,180,04/20/2017,13200,8500,6700,10300,20.9,4,-55.6,"10,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce 1 kolor black,New,¥10500,10.5,¥10500,--,+300,2,--,--,09/15/2017,13100,10300,9200,11700,12.4,3,--,"11,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce ck core black cloud white,New,¥7400,9.5,--,¥7900,-500,-7,Core Black/Cloud White/Core Black,120,01/01/2017,8000,7400,7200,7600,3.4,3,-41.7,"7,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas busenitz pure boost triple black,New,¥9500,10,¥10600,¥3400,+2800,41,Core Black/Core Black/Core Black,160,07/20/2017,9500,6800,8300,10800,13.4,3,-43.8,"7,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas lite racer adapt grey six,New,¥5300,10,¥6400,--,-3600,-41,Grey Six/Grey Six/Light Granite,65,--,9000,5300,3500,7200,35.0,2,-23.1,"7,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost 2017 easy blue,New,¥5300,8.5,¥15500,--,-10400,-66,--,130,02/01/2017,15800,5300,200,10600,99.0,2,-61.5,"10,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pulseboost hd summer.rdy cloud white,New,¥6400,9.5/10.5W,¥11700,¥5700,-5200,-45,Cloud White / Cloud White / Grey Two,140,--,11600,6400,3700,9000,41.7,2,-57.1,"9,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce maroon,New,¥15900,11.5,¥15900,¥9400,+7400,88,Maroon/Trace Khaki/Footwear White,130,10/01/2017,15900,8500,12200,19500,23.3,2,15.4,"12,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce 1 kolor white,New,¥8000,10,¥8000,¥2600,0,0,--,--,09/15/2017,8000,8000,7200,8800,--,2,--,"8,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost legend ink,New,¥6600,8,¥21000,¥7700,0,0,--,150,07/26/2017,6600,6600,6000,7200,--,1,-58.7,"6,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost zg grey,New,¥10100,11.5,¥9000,¥5200,+2200,27,--,180,01/01/2016,10100,8000,9000,11100,10.5,2,-47.2,"9,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce zip triple white,New,¥17800,10,¥13200,¥7900,+4600,35,--,120,11/10/2017,17800,13200,15500,20100,12.9,2,40.3,"15,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas energy boost esm running white,New,¥13500,9.5,¥19700,¥16400,-5900,-31,--,160,02/16/2015,19500,13500,10600,16600,22.0,2,-19.7,"16,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost go legend ivy true orange,New,¥8800,13,¥6900,--,-1700,-17,Legend Ivy/Core Black/True Orange,120,03/21/2019,10600,8800,8000,9700,10.1,2,-30.6,"9,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost dpr pride pack (2018),New,¥17400,12,--,¥7900,+1500,9,Cloud White/Trace Pink/Off White,150,06/01/2018,17400,16000,16700,18200,4.3,2,10.0,"16,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas swift run raw gold/black-white,New,¥8500,7.5,¥8500,¥4200,+2200,33,Raw Gold/Black-White,--,--,8500,6400,7400,9500,12.5,2,--,"7,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce xeno black friday,New,¥8000,10.5,¥13200,¥6300,-7900,-50,--,100,11/25/2016,15900,8000,4100,12000,50.0,2,-25.0,"12,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost chinese new year (2018),New,¥11100,9,¥14300,¥11600,+5900,110,Red/Black/White,150,01/01/2018,11100,5300,8300,14100,26.2,2,-29.9,"8,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas lite racer adapt cloud white,New,¥6900,11,¥6500,¥6400,0,0,Cloud White/Grey Two/Light Granite,65,--,6900,6900,6300,7600,--,2,--,"6,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce instinct shock lime,New,¥9500,10,¥14700,¥4200,-1000,-10,Shock Lime/Aero Green/Hi-Res Orange,120,07/07/2018,10600,9500,9000,10100,5.7,2,-25.2,"10,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost 2017 silver,New,¥10600,11.5,¥8000,¥7100,+4800,82,--,140,02/16/2017,10600,5800,8300,13000,22.5,2,-28.6,"8,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas solar glide m legend ink,New,¥9000,12,¥9000,¥2600,-1400,-14,Legend Ink/Cloud White,140,--,10500,9000,8300,9700,8.1,2,-39.3,"9,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas senseboost go collegiate royal,New,¥6400,12,¥6400,--,0,0,Collegiate Royal/Cloud White/Collegiate Navy,120,--,6400,6400,5700,7000,--,1,-50.0,"6,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce beyond undye pack,New,¥12700,11,¥21000,--,0,0,Non-Dyed/Non-Dyed/Non-Dyed,120,02/10/2018,12700,12700,11400,14000,--,1,--,"12,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas lite racer adapt dark blue,New,¥3200,13,--,¥3400,0,0,Dark Blue/Dark Blue/Legend Ink,65,--,3200,3200,2900,3500,--,1,-53.8,"3,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speedfactory am4 aaron kai red blue,New,¥44300,13,¥31700,¥10600,0,0,,200,12/08/2018,44300,44300,39900,48700,--,1,110.0,"44,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas adizero prime olive,New,¥13000,10.5,¥10100,--,0,0,--,180,12/28/2016,13000,13000,11700,14300,--,1,-31.7,"13,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost 2017 core black cardinal,New,¥15800,11,--,¥7900,0,0,--,140,01/18/2017,15800,15800,14200,17300,--,1,6.4,"15,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas equipment running cushion black/metallic silver,New,¥5300,11,¥94900,--,0,0,Black/Metallic Silver,--,--,5300,5300,4800,5800,--,1,--,"5,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas speed trainer 3.0 collegiate navy,New,¥10600,10,¥10600,--,0,0,Collegiate Navy/Silver Metallic White,70,--,10600,10600,9500,11600,--,1,42.9,"10,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pureboost atr grey,New,¥8900,9,¥10100,¥4700,0,0,Running White/Core Black/Grey,160,09/20/2017,8900,8900,8100,9700,--,1,-47.5,"8,900"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphabounce chalk white,New,¥3000,11.5,--,¥10000,0,0,--,110,01/01/2017,3000,3000,2800,3300,--,1,-74.2,"3,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas senseboost go grey six core black,New,--,--,¥6900,--,0,0,Grey Six/Core Black/Solar Yellow,120,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas springblade low rick owens black,New,¥13800,9.5,--,¥36800,+600,4,Black/Black/Black,610,08/01/2015,--,--,--,--,--,--,--,--
