id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv grey orange,New,¥3700,10,--,--,+900,29,--,110,06/03/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt cushion adv olive camo,New,¥13200,7.5,¥23200,--,-1300,-9,--,140,11/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support mid adv legend ivy,New,--,--,--,¥3600,0,0,Legend Ivy/Steel/Core Black,120,01/01/2019,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt cushion adv 1/200 complex,New,--,--,--,--,0,0,Core Black/Core Black-White,--,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support mid adv grey two core black,New,--,--,--,--,0,0,Grey Two/Grey Two/Core Black,120,01/01/2019,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support adv grey pink,New,--,--,--,--,0,0,Grey/Pink/White,130,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas eqt support rf white,New,--,--,--,--,0,0,White/Green One Core Black,110,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell human made white red,New,¥33800,11,¥26500,¥30000,+3500,11,White/White/Red,220,09/25/2019,52700,15900,30000,37600,11.2,3179,45.5,"25,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell solar pack mother,New,¥20200,8.5,¥21800,¥26300,+4400,27,White/Pink/Yellow,250,08/18/2018,54500,12100,16100,24300,20.4,5629,-23.6,"18,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell solar pack red,New,¥37500,11,¥26400,¥39500,+11200,43,White/Black/Red,250,08/18/2018,50600,10600,29200,45700,22.0,1044,42.0,"26,200"
