id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports trace olive,New,¥9400,7.5,¥15900,¥3300,-7400,-44,--,130,07/23/2017,16900,9400,5700,13200,39.9,2,-31.5,"13,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd_r1 core black cloud white,New,¥9500,7.5/8.5W,¥9900,¥6300,-1000,-10,Core Black / Core Black / Cloud White,130,--,10600,9500,9000,10100,5.6,2,-30.8,"10,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 v2 united by sneakers munich,New,¥12700,10.5,¥11600,¥3100,0,0,Black/Carbon/Solar Red,140,05/28/2020,12700,9500,11200,14200,11.8,3,-14.3,"11,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r2 jd sports red black,New,¥5700,11.5,¥10400,¥3100,0,0,--,170,04/06/2017,5700,5700,5200,6300,--,1,-68.2,"5,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd c1 vintage white,New,¥15800,11,¥13800,¥11000,0,0,--,140,04/07/2016,15800,15800,14200,17300,--,1,6.4,"15,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd racer carbon core black,New,¥8500,9,¥11500,¥9400,0,0,Carbon/Core Black/Solar Yellow,180,11/01/2018,8500,8500,7600,9300,--,1,-55.6,"8,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 offspring desert sand,New,¥12200,10.5,¥18400,¥3600,0,0,--,--,09/30/2016,12200,12200,11000,13400,--,1,--,"12,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r2 jd sports grey red,New,¥5400,11.5,¥15900,¥7400,0,0,--,170,04/06/2017,5400,5400,4900,6000,--,1,-70.0,"5,400"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports burgundy black,New,¥8500,11.5,¥27600,¥6300,0,0,Burgundy/Black,180,--,8500,8500,7600,9300,--,1,-55.6,"8,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas pharrell nmd hu china pack happy (gold) (friends and family),New,¥396800,7.5,¥632400,¥526900,0,0,Gold/White,250,05/12/2018,396800,396800,357100,436400,--,1,1405.6,"396,800"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 bold blue stencil,New,¥11600,8,¥21100,¥15800,+1100,10,White/Bold Blue/Black,150,09/15/2018,11600,10600,11100,12200,4.5,2,-26.7,"11,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd xr1 primeknit multi-color,New,¥16900,12,¥21200,¥6300,+1300,8,--,140,03/27/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell respira (f&f),New,¥168700,6,¥2107800,¥264500,0,0,Purple/Khaki/White,--,01/01/2017,168700,168700,151800,185500,--,1,--,"168,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 primeknit dragon patch,New,--,--,¥15800,¥12600,0,0,Core Black/Core Black/Red,150,05/05/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 black grey red gum (foot locker exclusive),New,--,--,¥24600,¥11100,0,0,Black/Grey/Red,130,07/01/2018,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r2 triple black,New,--,--,¥10600,¥12100,0,0,--,170,11/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports golden beige,New,¥12200,12,¥15800,¥10100,0,0,--,170,08/21/2017,12200,12200,11000,13400,--,1,-32.4,"12,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports blue tab,New,¥11900,8.5,¥20900,¥6300,-800,-7,--,120,08/26/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell extra eye yellow,New,--,--,--,¥44700,0,0,Active Gold/Yellow/Core Black,220,09/19/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu pharrell look within orange,New,--,--,--,¥7900,0,0,Orange/White/Gum,--,--,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 olympic (2020),New,--,--,¥21000,¥5700,0,0,Core Black/Core Black/Matte Silver,130,05/15/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 trail size?,New,¥16900,10.5,¥105400,¥2600,0,0,--,120,11/19/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd hu tr pharrell breathe (f&f),New,¥197700,11.5,¥790500,¥211100,0,0,Black/Multi-Color-White,--,08/01/2018,197700,197700,177900,217400,--,1,--,"197,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports blue,New,¥26400,10.5,¥24300,¥6300,+11600,79,--,120,08/26/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 friends and family pitch black (rimowa set w/ accessories),New,¥632400,12,--,¥226800,0,0,--,--,07/30/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 geometric black,New,¥21900,10,--,¥2600,0,0,--,130,03/26/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 geometric red camo,New,¥9000,16,¥13600,¥4200,+1600,21,--,130,03/27/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 multi knit core black,New,--,--,¥20100,¥10500,0,0,Core Black/Real Blue/Yellow,130,08/15/2020,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd r1 jd sports silver black royal,New,¥10700,10,--,¥10500,-6400,-38,Silver Metallic/Core Black/Collegiate Royal,130,09/01/2018,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas human race nmd pharrell x chanel (sample),New,¥58100,10,--,¥374800,0,0,Core Black/Running White,1160,11/21/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas human race nmd pharrell (f&f),New,¥210800,7.5,--,¥131700,0,0,Yellow/Green/Purple,--,02/01/2018,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nmd xr1 jd sports grey,New,¥16800,9.5,¥20600,¥2600,+4500,36,--,150,11/25/2016,--,--,--,--,--,--,--,--
