id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nizza disney sport goofy white,New,¥9000,7.5,¥5200,¥4700,0,0,Cloud White/Scarlet/Core Black,65,07/01/2020,9500,6400,8000,10100,12.3,6,30.8,"8,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas polta akh ii craig green brown,New,¥21200,9,¥21100,¥15800,+100,0,Brown/White/Scarlet,--,02/28/2020,58600,20700,6300,36100,70.6,6,--,"32,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas alphaboost grey iridescent boost,New,¥8000,10.5,¥7800,¥7900,0,0,Dove Grey/Tech Indigo/Dash Grey,120,01/01/2020,8000,8000,7200,8800,--,5,-37.5,"8,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas n3xt l3v3l 2020 grey,New,¥10100,8.5,¥9500,¥7400,-3600,-27,Grey Two/Grey Three/Core Black,130,01/01/2020,13800,10100,8800,11300,12.5,6,-26.9,"11,000"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas stan smith superstar white black,New,¥10600,9.5,¥20400,¥7200,-1300,-11,Footwear White/Core Black/Off-White,--,06/29/2020,18300,10600,7500,13600,29.1,4,--,"14,200"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nizza trefoil valentines day 2020 (w),New,¥8900,7,¥23200,--,-8900,-50,Crystal White/Shock Red/Core Black,60,02/01/2020,17900,5300,3300,14400,62.6,4,39.6,"12,500"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas copa nationale,New,¥6900,9,¥13200,¥2600,+600,8,Team Royal Blue/Yellow Tint/Cloud White,90,03/01/2020,14300,6400,3600,10200,48.3,4,-27.8,"8,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas novaturbo core black mesa,New,¥13800,5.5,¥19200,¥3500,+3200,30,Core Black/Active Gold/Mesa,150,02/28/2020,13800,5300,10700,16800,22.1,4,-13.3,"10,100"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas samba og cloud white collegiate navy,New,¥7000,11.5,¥7300,¥6500,0,0,Cloud White/Collegiate Navy/Crystal White,90,01/01/2020,7000,5800,6500,7500,7.9,3,-26.7,"6,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas u path run triple scarlet (gs),New,¥6800,5,¥6800,¥3100,-100,-2,Scarlet/Scarlet/Scarlet,65,03/26/2020,8000,6800,6300,7300,7.8,3,-1.5,"7,200"
