id,brand,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas copa 19+ firm ground cleat off white solar red,New,¥10600,9.5,--,¥11000,0,0,Off White/Solar Red/Off White,275,11/13/2018,10600,10600,9500,11600,--,1,-63.6,"10,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas copa 18+ tr collegiate navy,New,¥14700,9.5,¥16800,¥14900,0,0,Collegiate Navy/Collegiate Navy/Gold Metallic,160,01/01/2018,14700,14700,13200,16200,--,1,-13.1,"14,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas copa super gosha rubchinskiy navy,New,¥11600,9,¥39600,--,0,0,Navy/Yellow/Gum,230,03/05/2018,11600,11600,10500,12800,--,1,-52.2,"11,600"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ace 17+ paul pogba brown camo,New,¥14700,8.5,--,--,0,0,--,180,10/25/2017,14700,14700,13200,16200,--,1,-22.6,"14,700"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nemeziz tango 17.1 kith flamingos,New,¥15300,10,¥15000,¥7900,0,0,--,150,11/03/2017,15300,15300,13900,16900,--,1,-3.3,"15,300"
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ace 17.1 primeknit sg boot black blue,New,--,--,¥13600,¥9100,0,0,--,300,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas copa super gosha rubchinskiy burgundy,New,--,--,¥26600,--,0,0,Burgundy/Yellow/Gum,230,03/05/2018,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas mundial team modern craft cleat core black,New,¥15900,9,--,¥7300,0,0,Core Black/Core Black/Gold Metallic,180,01/01/2018,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas messi 10/10 boot (2016),New,--,--,¥263500,¥89600,0,0,--,400,10/10/2016,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas predator 19+ firm ground paul pogba,New,¥22100,9.5,--,¥10800,+3600,19,Cloud White/Red/Core Black,330,04/15/2019,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas predator tango 18.1 solar yellow,New,¥2700,7.5,¥7400,--,0,0,Solar Yellow/Core Black/Solar Red,150,01/01/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas indoor super noble indigo,New,¥10100,9,¥15800,¥10500,+1100,12,Noble Indigo/Cloud White/Gum,90,07/01/2018,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas nemeziz tango 17.1 magnetic storm,New,¥6400,10.5,¥14800,¥7000,+400,5,--,130,07/06/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas copa trainer gosha rubchinskiy black,New,¥15600,10,--,¥4700,0,0,--,290,09/09/2017,--,--,--,--,--,--,--,--
adidas-yeezy-boost-350-v2-multi-color-f-f,adidas,adidas ace 17.1 paul pogba brown camo,New,¥9100,10,¥14300,¥9400,0,0,--,150,10/25/2017,9100,9100,8200,10000,--,1,-43.0,"9,100"
